AuthorId,RecipeId,Rating,Like,TestSetId
1860258B,14355,NA,FALSE,NA
186032A,25179,2,FALSE,NA
1860613A,109581,NA,FALSE,NA
1860646C,32734,NA,FALSE,NA
1860646C,70097,NA,FALSE,NA
1860646C,128032,2,FALSE,NA
1860703D,233069,NA,TRUE,NA
1860741C,132670,NA,FALSE,NA
1860845A,64913,2,FALSE,NA
1860992D,495398,NA,FALSE,NA
1860992D,89566,NA,FALSE,NA
1861046E,194768,2,FALSE,NA
1861154D,323509,NA,FALSE,NA
1861154D,227127,2,FALSE,NA
1861593C,304166,NA,FALSE,NA
18615A,66648,NA,FALSE,NA
18615A,107170,2,FALSE,NA
18615A,106730,2,FALSE,NA
18615A,100893,NA,FALSE,NA
18615A,39087,NA,FALSE,NA
18615A,63733,NA,FALSE,NA
18615A,25730,NA,FALSE,NA
18615A,60419,NA,FALSE,NA
18615A,69709,NA,FALSE,NA
1861608B,195828,2,FALSE,NA
1861608B,26231,2,FALSE,NA
1861608B,89520,NA,FALSE,NA
1861998A,2886,2,FALSE,NA
1862231D,63071,NA,FALSE,NA
1862338C,510050,NA,FALSE,NA
1862431D,187362,2,FALSE,NA
186251E,420398,NA,FALSE,NA
1862560B,102853,2,FALSE,NA
186277C,243900,2,FALSE,NA
186277C,282984,2,FALSE,NA
1862982D,324313,NA,FALSE,NA
1862982D,20248,2,FALSE,NA
1863032D,136977,2,FALSE,NA
1863032D,109304,NA,FALSE,NA
1863032D,177017,2,FALSE,NA
1863032D,92096,NA,FALSE,NA
1863032D,159429,NA,FALSE,NA
1863032D,70485,NA,TRUE,NA
1863424A,17728,NA,FALSE,NA
186362E,21120,NA,FALSE,NA
186362E,116481,NA,FALSE,NA
1863770C,10903,NA,FALSE,NA
1863770C,78950,NA,TRUE,NA
186385E,54257,2,FALSE,NA
186385E,115765,NA,FALSE,NA
186385E,78767,2,FALSE,NA
186414D,20224,NA,FALSE,NA
186414D,7417,NA,FALSE,NA
186414D,17233,NA,FALSE,NA
186414D,18762,2,FALSE,NA
186414D,12588,NA,FALSE,NA
1864206C,195930,2,FALSE,NA
1864451E,3015,NA,FALSE,NA
1864451E,12488,NA,FALSE,NA
1864451E,64149,NA,FALSE,NA
1864451E,26865,NA,FALSE,NA
1864451E,55553,2,TRUE,NA
1864451E,31669,2,TRUE,NA
1864451E,50830,2,TRUE,NA
1864452E,137378,2,FALSE,NA
1864457B,27520,2,FALSE,NA
1864457B,445989,NA,FALSE,NA
1864457B,325203,NA,FALSE,NA
1864540C,179303,NA,FALSE,NA
1864559E,19576,NA,FALSE,NA
1864587A,97496,2,FALSE,NA
186465C,79896,NA,FALSE,NA
1864747E,427132,NA,FALSE,NA
1865315C,31972,2,FALSE,NA
1865400D,503092,NA,FALSE,NA
186544A,19135,NA,FALSE,NA
186548A,77544,2,TRUE,NA
1865689A,11369,2,FALSE,NA
1865690D,316545,NA,FALSE,NA
1865690D,72990,2,FALSE,NA
1865690D,519842,NA,FALSE,NA
1865690D,46776,NA,FALSE,NA
1865690D,69990,NA,FALSE,NA
1865690D,105202,2,FALSE,NA
1865690D,42780,2,FALSE,NA
1865690D,123503,2,FALSE,NA
1865690D,375289,NA,FALSE,NA
1865690D,298417,2,TRUE,NA
1865690D,129926,2,TRUE,NA
1866019E,304917,2,FALSE,NA
1866019E,93969,NA,FALSE,NA
1866473B,487039,NA,TRUE,NA
1866547E,88420,2,FALSE,NA
186687B,99476,2,TRUE,NA
1867047E,17586,2,FALSE,NA
186719A,11919,NA,TRUE,NA
1867222E,63689,2,FALSE,NA
1867298C,51199,2,FALSE,NA
1867561D,73440,2,FALSE,NA
1867894E,124216,NA,FALSE,NA
18679E,225977,NA,FALSE,NA
1868480B,99476,2,FALSE,NA
1868480B,229558,2,FALSE,NA
1868508D,14514,2,FALSE,NA
186854E,171541,NA,FALSE,NA
186854E,362086,2,FALSE,NA
1868625D,499875,2,TRUE,NA
1868917B,73166,2,FALSE,NA
1869236A,29730,2,FALSE,NA
1869428A,112683,2,FALSE,NA
1869474D,434896,NA,TRUE,NA
1869722B,324588,2,TRUE,NA
1869954C,121891,2,FALSE,NA
1870065C,2886,NA,FALSE,NA
187027E,20736,NA,TRUE,NA
1870291C,92964,2,FALSE,NA
1870291C,32048,NA,FALSE,NA
1870320C,190958,NA,FALSE,NA
1870359D,2886,NA,FALSE,NA
1870384D,16887,NA,FALSE,NA
1871093A,29691,NA,FALSE,NA
1871273D,329910,2,FALSE,NA
1871336D,201218,2,FALSE,NA
187142D,135870,NA,FALSE,NA
187158D,10665,2,FALSE,NA
187158D,249817,NA,FALSE,NA
187178C,10830,2,FALSE,NA
1872204B,46072,2,FALSE,NA
1872207C,100563,2,FALSE,NA
1872207C,97824,NA,FALSE,NA
1872289A,17034,2,FALSE,NA
1872806C,31750,2,FALSE,NA
187287C,49249,NA,FALSE,NA
187287C,67493,NA,FALSE,NA
187287C,76142,2,FALSE,NA
187287C,51362,2,FALSE,NA
187287C,14569,2,FALSE,NA
187287C,136923,2,FALSE,NA
1872982C,369169,2,FALSE,NA
1872982C,224407,NA,FALSE,NA
187299E,52680,NA,FALSE,NA
1873317A,43023,NA,FALSE,NA
1873662E,162213,2,FALSE,NA
187373E,133751,2,FALSE,NA
1873819E,5226,NA,FALSE,NA
1873944A,427182,2,FALSE,NA
1873983D,66284,NA,FALSE,NA
1873994D,174947,2,TRUE,NA
1874048A,14530,NA,FALSE,NA
1874127D,28814,NA,FALSE,NA
1874127D,40497,2,FALSE,NA
1874255A,117317,2,FALSE,NA
1874573B,484546,2,FALSE,NA
1874623C,99949,2,FALSE,NA
1874623C,85601,2,FALSE,NA
1874623C,44310,2,FALSE,NA
1874623C,179617,NA,FALSE,NA
1874623C,104337,2,FALSE,NA
1874623C,227554,2,FALSE,NA
1874623C,24911,2,FALSE,NA
1874792A,248334,NA,FALSE,NA
1874865A,393523,NA,TRUE,NA
1875056E,20593,NA,FALSE,NA
1875199E,60429,2,FALSE,NA
1875258B,149839,2,FALSE,NA
1876189C,215600,2,FALSE,NA
1876255E,12458,2,FALSE,NA
1876255E,51072,2,FALSE,NA
1876255E,49011,NA,FALSE,NA
1876255E,51209,NA,FALSE,NA
1876255E,23438,NA,FALSE,NA
1876255E,26143,2,TRUE,NA
1876255E,44793,2,TRUE,NA
1876499E,87308,2,FALSE,NA
1876499E,105452,2,FALSE,NA
1876499E,32963,2,FALSE,NA
1876499E,15072,2,FALSE,NA
1876499E,113203,NA,FALSE,NA
1876499E,15813,NA,FALSE,NA
1876499E,52206,2,FALSE,NA
1876499E,203785,NA,FALSE,NA
1876499E,103024,2,FALSE,NA
1876499E,115809,2,FALSE,NA
1876499E,31114,2,FALSE,NA
1876499E,84289,NA,FALSE,NA
1876499E,84873,2,FALSE,NA
1876499E,101358,NA,FALSE,NA
1876499E,287618,2,FALSE,NA
1876499E,249875,NA,FALSE,NA
1876499E,65734,2,FALSE,NA
1876499E,149328,NA,FALSE,NA
1876499E,19209,NA,FALSE,NA
1876499E,293049,NA,TRUE,NA
1876499E,159252,NA,TRUE,NA
1876499E,106611,NA,TRUE,NA
1876500E,149998,2,FALSE,NA
187686A,133524,2,FALSE,NA
187705C,15194,2,FALSE,NA
1877075E,24686,2,TRUE,NA
1877313C,408236,NA,FALSE,NA
1877319A,59311,2,FALSE,NA
1877319A,158665,NA,FALSE,NA
1877319A,3470,NA,FALSE,NA
1877319A,19066,2,FALSE,NA
1877319A,257236,NA,FALSE,NA
1877562D,26217,NA,TRUE,NA
1877759E,61718,NA,FALSE,NA
1877759E,3900,NA,TRUE,NA
1877783E,35813,2,FALSE,NA
18778C,25035,NA,FALSE,NA
18778C,24344,NA,FALSE,NA
1878166D,472384,2,FALSE,NA
187868E,135662,2,TRUE,NA
1878690D,152110,2,FALSE,NA
1878788B,79944,NA,FALSE,NA
1878788B,348802,NA,FALSE,NA
18787A,385611,2,FALSE,NA
1878987D,87138,NA,FALSE,NA
187915C,520968,NA,FALSE,NA
187923E,99636,2,FALSE,NA
1879348C,142526,NA,FALSE,NA
1879686C,130770,NA,FALSE,NA
187974B,57472,2,FALSE,NA
1879778E,17847,2,FALSE,NA
1879778E,15943,2,FALSE,NA
1879778E,125833,2,FALSE,NA
1879778E,17466,2,FALSE,NA
1879778E,12284,2,FALSE,NA
1879778E,28025,2,TRUE,NA
1880057A,12509,NA,FALSE,NA
1880057A,1267,2,FALSE,NA
1880087E,77554,2,FALSE,NA
188016A,465292,2,FALSE,NA
1880189E,45809,2,FALSE,NA
1880248C,46860,2,FALSE,NA
188032A,155658,2,TRUE,NA
1880523E,255017,2,FALSE,NA
188066E,55768,2,FALSE,NA
188066E,407504,NA,FALSE,NA
1880850A,194901,2,FALSE,NA
1881032B,4394,2,FALSE,NA
1881232E,135350,NA,FALSE,NA
1881232E,79308,2,FALSE,NA
1881564B,17588,2,FALSE,NA
1881564B,108825,2,TRUE,NA
1881586E,26773,2,FALSE,NA
1881682B,160553,2,FALSE,NA
1881682B,23054,NA,FALSE,NA
1881682B,65816,2,FALSE,NA
1881682B,82829,2,TRUE,NA
1881702E,8594,NA,FALSE,NA
188170C,25885,2,FALSE,NA
1881872C,34059,2,FALSE,NA
1882078C,301121,NA,FALSE,NA
1882312B,69535,2,TRUE,NA
1882739C,216044,NA,FALSE,NA
1882865B,83012,NA,FALSE,NA
188309D,131018,NA,FALSE,NA
1883160E,472781,NA,TRUE,NA
1883397B,113884,NA,FALSE,NA
1883397B,52253,2,FALSE,NA
188352A,443987,2,FALSE,NA
1883740A,26610,NA,TRUE,NA
1883743B,73440,NA,TRUE,NA
1883954C,354158,NA,FALSE,NA
1883954C,380549,2,FALSE,NA
1883954C,251220,NA,FALSE,NA
1883954C,157343,NA,FALSE,NA
1884124D,54351,NA,FALSE,NA
1884124D,48153,2,FALSE,NA
188417A,72963,NA,TRUE,NA
1884216D,89684,2,FALSE,NA
1884312A,58682,2,FALSE,NA
1884313E,67256,2,FALSE,NA
1884514B,68034,NA,FALSE,NA
1884560C,116594,2,FALSE,NA
1884560C,38564,NA,FALSE,NA
1884676C,230872,NA,FALSE,NA
1884676C,80434,2,FALSE,NA
1884676C,271545,NA,FALSE,NA
1884676C,286906,2,FALSE,NA
1884676C,161888,2,FALSE,NA
1884676C,383060,NA,FALSE,NA
1884676C,109393,NA,FALSE,NA
1884676C,97085,2,FALSE,NA
1884676C,216244,2,FALSE,NA
1884676C,269725,2,FALSE,NA
1884676C,165157,2,FALSE,NA
1884676C,187372,2,FALSE,NA
1884676C,183381,2,FALSE,NA
1884676C,441361,2,FALSE,NA
1884676C,239422,2,FALSE,NA
1884676C,264775,2,FALSE,NA
1884676C,160293,2,FALSE,NA
1884676C,80746,2,FALSE,NA
1884676C,103218,NA,FALSE,NA
1884676C,18751,NA,FALSE,NA
1884676C,16596,2,FALSE,NA
1884676C,179768,2,FALSE,NA
1884676C,304359,2,FALSE,NA
1884676C,112649,2,FALSE,NA
1884676C,236858,NA,FALSE,NA
1884676C,245631,2,FALSE,NA
1884676C,274671,2,FALSE,NA
1884676C,211225,2,FALSE,NA
1884676C,152692,NA,FALSE,NA
1884676C,161428,2,FALSE,NA
1884676C,46701,2,FALSE,NA
1884676C,61674,2,FALSE,NA
1884676C,92579,NA,FALSE,NA
1884676C,118640,NA,FALSE,NA
1884676C,351340,2,FALSE,NA
1884676C,180534,NA,FALSE,NA
1884676C,274838,NA,FALSE,NA
1884676C,176647,NA,FALSE,NA
1884676C,77318,NA,FALSE,NA
1884676C,172106,2,FALSE,NA
1884676C,156003,NA,FALSE,NA
1884676C,156332,NA,FALSE,NA
1884676C,744,2,FALSE,NA
1884676C,184922,NA,FALSE,NA
1884676C,249918,2,FALSE,NA
1884676C,29968,2,FALSE,NA
1884676C,205601,2,FALSE,NA
1884676C,327811,NA,FALSE,NA
1884676C,270677,NA,FALSE,NA
1884676C,151521,NA,FALSE,NA
1884676C,20130,2,FALSE,NA
1884676C,181051,2,FALSE,NA
1884676C,207980,NA,FALSE,NA
1884676C,160290,2,FALSE,NA
1884676C,205907,2,FALSE,NA
1884676C,177101,2,FALSE,NA
1884676C,142204,NA,FALSE,NA
1884676C,461092,2,FALSE,NA
1884676C,309973,NA,FALSE,NA
1884676C,150202,2,FALSE,NA
1884676C,218306,2,FALSE,NA
1884676C,277354,NA,FALSE,NA
1884676C,159330,2,FALSE,NA
1884676C,68955,2,FALSE,NA
1884676C,184872,2,FALSE,NA
1884676C,168208,2,FALSE,NA
1884676C,248469,2,FALSE,NA
1884676C,133953,NA,TRUE,NA
1884676C,10080,2,TRUE,NA
1884676C,251413,2,TRUE,NA
1884676C,126744,2,TRUE,NA
1884676C,261732,2,TRUE,NA
1884676C,87782,2,TRUE,NA
1884676C,362864,2,TRUE,NA
1884676C,159564,NA,TRUE,NA
1884676C,155591,NA,TRUE,NA
1884676C,166346,NA,TRUE,NA
1884676C,253104,NA,TRUE,NA
1884676C,135064,2,TRUE,NA
1884676C,473882,NA,TRUE,NA
1884676C,152997,NA,TRUE,NA
1884676C,368692,2,TRUE,NA
1884676C,197465,2,TRUE,NA
1884676C,167760,2,TRUE,NA
1884676C,167054,2,TRUE,NA
1884676C,159069,NA,TRUE,NA
1884676C,198730,NA,TRUE,NA
1884676C,211953,2,TRUE,NA
1884676C,53482,2,TRUE,NA
1884676C,271499,2,TRUE,NA
1884676C,88446,2,TRUE,NA
1884676C,212260,2,TRUE,NA
1884676C,160817,2,TRUE,NA
1884676C,184479,NA,TRUE,NA
1884676C,74730,2,TRUE,NA
1884676C,160380,2,TRUE,NA
1884676C,264645,NA,TRUE,NA
188489C,180329,2,FALSE,NA
1885556D,75078,NA,TRUE,NA
1885599B,261237,2,FALSE,NA
1885666E,333838,2,FALSE,NA
1885681A,40618,NA,FALSE,NA
1885681A,94993,NA,FALSE,NA
1885681A,24796,2,FALSE,NA
1885698E,82925,NA,FALSE,NA
1885865C,13949,2,FALSE,NA
1886331C,116906,2,FALSE,NA
1886386C,33671,NA,FALSE,NA
188651B,290041,NA,FALSE,NA
188651B,113937,NA,FALSE,NA
188651B,37548,2,FALSE,NA
188651B,97496,NA,FALSE,NA
188651B,36386,2,FALSE,NA
1886715A,329,2,FALSE,NA
1886715A,81656,NA,FALSE,NA
1886715A,31639,2,FALSE,NA
1886821A,410035,2,FALSE,NA
1886821A,180073,NA,FALSE,NA
18868D,36017,2,FALSE,NA
18868D,82521,NA,FALSE,NA
18868D,29193,2,FALSE,NA
18868D,25161,NA,FALSE,NA
18868D,15459,NA,FALSE,NA
188750C,595,NA,FALSE,NA
1887671A,209126,2,FALSE,NA
1887671A,221217,NA,FALSE,NA
1887870A,52769,NA,TRUE,NA
1887886D,317341,NA,FALSE,NA
1887886D,10428,2,FALSE,NA
1887896D,79271,NA,TRUE,NA
1887960A,467513,2,FALSE,NA
1888082A,51257,2,FALSE,NA
188816A,104336,NA,FALSE,NA
1888394B,526526,NA,FALSE,NA
1888419B,509482,2,FALSE,NA
188865C,202047,2,FALSE,NA
188865C,45529,2,FALSE,NA
188865C,8166,2,FALSE,NA
188865C,135323,2,FALSE,NA
188865C,39386,2,FALSE,NA
188865C,17225,NA,FALSE,NA
188865C,218171,2,FALSE,NA
188865C,200507,2,FALSE,NA
188865C,49480,2,FALSE,NA
188865C,112346,NA,FALSE,NA
188865C,54752,2,FALSE,NA
188865C,311888,NA,FALSE,NA
188865C,38298,2,FALSE,NA
188865C,11149,NA,FALSE,NA
188865C,108201,2,FALSE,NA
188865C,179324,NA,FALSE,NA
188865C,137322,2,FALSE,NA
188865C,268564,NA,FALSE,NA
188865C,40571,2,FALSE,NA
188865C,45244,2,FALSE,NA
188865C,249404,2,FALSE,NA
188865C,63605,NA,FALSE,NA
188865C,13481,NA,FALSE,NA
188865C,18729,NA,FALSE,NA
188865C,9526,2,FALSE,NA
188865C,369888,NA,FALSE,NA
188865C,45048,2,FALSE,NA
188865C,206343,NA,FALSE,NA
188865C,47430,2,FALSE,NA
1888831A,147154,2,FALSE,NA
1888831A,112475,2,FALSE,NA
1888831A,179050,2,FALSE,NA
1888831A,54257,NA,FALSE,NA
1888831A,45940,2,FALSE,NA
1888831A,14358,NA,FALSE,NA
1888831A,25885,NA,FALSE,NA
1888831A,87782,NA,FALSE,NA
18888B,10844,NA,FALSE,NA
18888B,92190,2,FALSE,NA
1889169D,9160,2,FALSE,NA
1889271E,105737,NA,FALSE,NA
1889271E,101030,2,FALSE,NA
188940B,290246,2,FALSE,NA
188940B,409769,NA,FALSE,NA
188940B,104332,NA,FALSE,NA
188940B,182180,2,FALSE,NA
188940B,233674,2,FALSE,NA
188940B,410481,NA,FALSE,NA
188940B,196112,NA,FALSE,NA
188940B,290726,2,FALSE,NA
188940B,143598,2,FALSE,NA
188940B,290038,NA,FALSE,NA
188940B,83355,2,FALSE,NA
188940B,98186,NA,FALSE,NA
188940B,64149,2,FALSE,NA
188940B,347223,2,FALSE,NA
188940B,193505,NA,FALSE,NA
188940B,331568,2,FALSE,NA
188940B,235024,NA,FALSE,NA
188940B,310639,2,FALSE,NA
188940B,181281,NA,FALSE,NA
188940B,198531,2,FALSE,NA
188940B,55585,NA,FALSE,NA
188940B,20458,NA,FALSE,NA
188940B,9176,NA,FALSE,NA
188940B,359320,2,FALSE,NA
188940B,16813,2,FALSE,NA
188940B,194237,NA,FALSE,NA
188940B,81111,2,FALSE,NA
188940B,116242,NA,FALSE,NA
188940B,22487,NA,TRUE,NA
188940B,339718,2,TRUE,NA
1889508E,44058,2,FALSE,NA
1889508E,421384,NA,FALSE,NA
1889508E,64462,NA,TRUE,NA
1889609A,234531,2,FALSE,NA
1889770E,30608,NA,FALSE,NA
1889920A,66241,NA,FALSE,NA
189013E,34396,NA,TRUE,NA
189034E,22542,2,FALSE,NA
1890477C,205642,2,FALSE,NA
189068A,35547,NA,FALSE,NA
189068A,21706,NA,FALSE,NA
189068A,190707,2,FALSE,NA
1890977A,204984,2,FALSE,NA
1891224A,329535,NA,FALSE,NA
189141B,25587,2,FALSE,NA
1891568E,107786,2,FALSE,NA
189157A,90003,NA,FALSE,NA
189157A,197293,2,FALSE,NA
1891691C,33666,NA,FALSE,NA
1891737B,135496,NA,FALSE,NA
189188A,169500,NA,FALSE,NA
189190C,68966,NA,FALSE,NA
1891942D,358286,2,FALSE,NA
1891948C,88238,NA,FALSE,NA
1891B,108460,2,FALSE,NA
18920C,263674,2,FALSE,NA
1892170E,374515,2,FALSE,NA
189253C,10269,NA,FALSE,NA
1892740A,22252,2,FALSE,NA
189285E,87480,NA,FALSE,NA
189285E,24691,2,FALSE,NA
189287D,83895,2,FALSE,NA
189294B,190084,2,TRUE,NA
18930E,247422,NA,TRUE,NA
1893105C,129459,2,FALSE,NA
1893138E,114907,NA,TRUE,NA
189337E,49145,2,FALSE,NA
1893504B,75943,NA,FALSE,NA
1893504B,113299,NA,FALSE,NA
189354C,58775,NA,TRUE,NA
1893684E,57064,NA,FALSE,NA
1893684E,360528,2,FALSE,NA
1893827A,44278,NA,FALSE,NA
1893931B,77960,2,FALSE,NA
1893931B,39087,NA,FALSE,NA
189393B,427912,NA,TRUE,NA
1893965A,15411,2,FALSE,NA
189397C,39395,2,FALSE,NA
1894227D,63528,NA,FALSE,NA
1894227D,83737,2,FALSE,NA
1894227D,119120,NA,TRUE,NA
1894362E,308855,2,FALSE,NA
1894374B,35393,2,FALSE,NA
1894476C,53751,NA,FALSE,NA
1894476C,201357,NA,FALSE,NA
1894476C,310194,NA,FALSE,NA
1894476C,173732,2,FALSE,NA
1894476C,223351,NA,FALSE,NA
1894476C,276236,NA,FALSE,NA
1894476C,94249,NA,FALSE,NA
1894476C,367376,2,FALSE,NA
1894476C,301050,2,FALSE,NA
1894476C,166250,NA,FALSE,NA
1894476C,175022,2,FALSE,NA
1894476C,21793,NA,FALSE,NA
1894476C,203701,NA,FALSE,NA
1894476C,247722,2,FALSE,NA
1894476C,295975,NA,FALSE,NA
1894476C,321457,2,FALSE,NA
1894476C,112703,NA,FALSE,NA
1894476C,74048,2,FALSE,NA
1894476C,233109,2,FALSE,NA
1894476C,39526,NA,FALSE,NA
1894476C,149363,2,FALSE,NA
1894567D,353814,NA,FALSE,NA
1894627B,141386,NA,FALSE,NA
189472D,81583,2,FALSE,NA
1895063E,76930,2,TRUE,NA
1895556A,48635,2,TRUE,NA
1895595C,347982,NA,FALSE,NA
1895865C,8439,NA,FALSE,NA
1895865C,73136,2,FALSE,NA
18959C,21843,NA,FALSE,NA
18959C,11463,2,FALSE,NA
18959C,91318,2,TRUE,NA
189616A,29697,NA,FALSE,NA
1896453D,60350,NA,FALSE,NA
189649E,146078,2,FALSE,NA
1896621E,213634,NA,FALSE,NA
1896621E,273549,2,FALSE,NA
1896723C,142287,2,FALSE,NA
1896747C,39087,2,FALSE,NA
189674C,294620,2,TRUE,NA
1896808A,57025,2,FALSE,NA
1896869D,242597,2,FALSE,NA
1896887D,360582,NA,TRUE,NA
1896887D,110604,2,TRUE,NA
1897133A,141983,2,TRUE,NA
1897346C,28320,2,FALSE,NA
1897346C,85565,2,FALSE,NA
1897856B,41701,NA,FALSE,NA
1897856B,54230,NA,FALSE,NA
1897946E,446740,2,FALSE,NA
1897946E,73062,NA,TRUE,NA
1898054E,15677,2,FALSE,NA
1898402A,515009,2,FALSE,NA
1898508E,60078,2,FALSE,NA
1898508E,67616,NA,FALSE,NA
1898560E,150863,2,FALSE,NA
1898560E,45809,NA,FALSE,NA
1898560E,15344,2,FALSE,NA
1898560E,73348,NA,FALSE,NA
1898560E,285900,NA,FALSE,NA
1898560E,53164,NA,FALSE,NA
1898560E,133513,2,FALSE,NA
1898560E,20155,2,TRUE,NA
1898560E,128397,2,TRUE,NA
1898755B,233472,NA,FALSE,NA
1898809C,30454,NA,FALSE,NA
1899195B,39087,2,FALSE,NA
1899430E,117157,NA,TRUE,NA
1899453E,31564,2,FALSE,NA
189971A,343166,2,FALSE,NA
1900235C,24109,2,FALSE,NA
190055D,111897,NA,FALSE,NA
190055D,13982,2,FALSE,NA
190055D,368115,2,FALSE,NA
190055D,97085,NA,FALSE,NA
190055D,38219,2,FALSE,NA
190055D,223877,NA,FALSE,NA
190055D,289322,2,FALSE,NA
190055D,286560,2,FALSE,NA
190055D,106972,NA,FALSE,NA
190055D,280998,2,FALSE,NA
190055D,69990,NA,FALSE,NA
190055D,352480,2,TRUE,NA
190055D,293414,2,TRUE,NA
190055D,201010,NA,TRUE,NA
190057B,29493,2,FALSE,NA
190057B,3370,2,FALSE,NA
190057B,54257,2,FALSE,NA
1900715B,490137,2,FALSE,NA
1900825D,54351,2,FALSE,NA
1900826B,485272,NA,FALSE,NA
190089D,38401,NA,FALSE,NA
190089D,15102,2,FALSE,NA
1901021A,67284,NA,FALSE,NA
1901162D,75150,NA,FALSE,NA
1901162D,55072,2,FALSE,NA
1901162D,36984,2,FALSE,NA
1901162D,39620,2,FALSE,NA
1901162D,74908,NA,FALSE,NA
1901386B,40990,NA,FALSE,NA
1901386B,328147,2,TRUE,NA
190157A,296743,NA,FALSE,NA
1901629C,128862,2,FALSE,NA
1901671D,9143,2,FALSE,NA
1901671D,264553,NA,FALSE,NA
1901671D,237663,NA,FALSE,NA
1901671D,299420,2,FALSE,NA
1901671D,282130,2,FALSE,NA
1901671D,274817,2,FALSE,NA
1901869D,22575,NA,FALSE,NA
1901918A,1209,NA,TRUE,NA
1902013E,40470,NA,FALSE,NA
190214B,154388,2,FALSE,NA
190214B,13285,2,FALSE,NA
1902343C,15450,2,FALSE,NA
1902407A,105080,NA,FALSE,NA
1902407A,2056,2,FALSE,NA
1902777D,106251,NA,FALSE,NA
1902786D,335883,NA,FALSE,NA
1902964C,189438,2,FALSE,NA
1902964C,46922,2,FALSE,NA
1902964C,107621,NA,FALSE,NA
1903055B,14991,2,FALSE,NA
1903102A,86535,2,FALSE,NA
190326B,132263,2,FALSE,NA
190336C,462563,2,FALSE,NA
1903378D,31159,NA,FALSE,NA
1903445D,8594,NA,FALSE,NA
1903527A,19710,2,FALSE,NA
1903527A,12436,2,FALSE,NA
1903527A,204682,NA,FALSE,NA
1903650E,101893,2,FALSE,NA
1903650E,121308,NA,FALSE,NA
1903650E,109264,2,FALSE,NA
1903650E,3470,NA,FALSE,NA
1903650E,37563,2,FALSE,NA
190386C,434863,2,FALSE,NA
1903890B,60694,2,FALSE,NA
1903890B,54895,2,FALSE,NA
1903890B,146330,NA,FALSE,NA
1903890B,180533,NA,FALSE,NA
1903890B,8444,2,FALSE,NA
1903890B,13000,NA,FALSE,NA
1903890B,14778,2,FALSE,NA
1903895C,272650,NA,FALSE,NA
1903982D,32454,2,FALSE,NA
19043D,73805,NA,FALSE,NA
19043D,8995,2,FALSE,NA
19043D,262759,2,FALSE,NA
19043D,257812,NA,FALSE,NA
19043D,261716,NA,FALSE,NA
19043D,122101,2,FALSE,NA
19043D,110506,2,FALSE,NA
19043D,228654,NA,FALSE,NA
19043D,70562,2,TRUE,NA
19043D,158634,NA,TRUE,NA
1904449C,17936,NA,FALSE,NA
190446B,338226,2,FALSE,NA
1904600E,20873,2,FALSE,NA
1904632A,49786,NA,TRUE,NA
190472D,17471,NA,FALSE,NA
190472D,196295,2,FALSE,NA
190472D,137530,NA,TRUE,NA
1904738D,338989,2,TRUE,NA
1905084B,99992,NA,FALSE,NA
1905345B,166006,2,FALSE,NA
1905765E,63071,NA,FALSE,NA
1906186A,54257,NA,FALSE,NA
19064E,282002,NA,FALSE,NA
1906528C,8721,2,FALSE,NA
1906536D,43068,2,FALSE,NA
1906536D,26370,NA,FALSE,NA
1906689E,45451,2,FALSE,NA
190690C,12598,2,FALSE,NA
190696E,11236,NA,FALSE,NA
190696E,114235,NA,FALSE,NA
190698E,165345,2,FALSE,NA
1907403B,140006,2,FALSE,NA
1907522A,261177,NA,FALSE,NA
1907734E,70945,NA,FALSE,NA
1907943C,138710,2,FALSE,NA
1908254D,108524,NA,FALSE,NA
1908290D,99476,2,FALSE,NA
190830B,43549,2,TRUE,NA
1908448C,14442,2,FALSE,NA
1908594C,99564,2,FALSE,NA
1909058D,201828,NA,FALSE,NA
1909106C,146098,NA,FALSE,NA
1909106C,21706,NA,FALSE,NA
1909302A,420398,2,FALSE,NA
1909561E,45809,2,FALSE,NA
190973A,111994,NA,FALSE,NA
190973A,50421,NA,FALSE,NA
190973A,60816,NA,FALSE,NA
190973A,73440,NA,FALSE,NA
1909752A,84027,2,FALSE,NA
1909897B,34125,2,FALSE,NA
1909947A,17176,2,FALSE,NA
1910092A,449378,2,TRUE,NA
191015C,204629,2,TRUE,NA
191015C,11397,NA,TRUE,NA
1910308A,29559,2,FALSE,NA
1910308A,16203,2,TRUE,NA
1910308A,189134,2,TRUE,NA
1910333D,32204,NA,FALSE,NA
1910653C,9989,2,FALSE,NA
1910675A,46072,2,FALSE,NA
1911067A,14061,NA,FALSE,NA
1911228A,33102,2,FALSE,NA
1911228A,135656,NA,FALSE,NA
1911228A,31114,2,FALSE,NA
191131E,146682,2,FALSE,NA
191142A,65678,2,FALSE,NA
191142A,64380,2,FALSE,NA
191179A,108460,NA,FALSE,NA
1911960B,285782,2,FALSE,NA
1912049B,173510,NA,FALSE,NA
191208D,57264,NA,TRUE,NA
1912156B,535402,NA,FALSE,NA
1912255B,193514,NA,TRUE,NA
1912347C,18039,2,TRUE,NA
191249B,101955,NA,FALSE,NA
191249B,68955,2,FALSE,NA
1912568A,290488,NA,FALSE,NA
191266D,19541,NA,FALSE,NA
1912900B,192039,NA,FALSE,NA
19129B,59468,NA,FALSE,NA
19129B,59469,2,FALSE,NA
191306B,149257,NA,FALSE,NA
1913122E,164706,NA,FALSE,NA
191319A,218790,NA,FALSE,NA
191319A,73827,NA,FALSE,NA
